date,pet_hargreaves,discharge_vol_obs,discharge_spec_obs,discharge_vol_sim_lstm,discharge_spec_sim_lstm,discharge_vol_sim_hbv,discharge_spec_sim_hbv,simulation_period
1971-10-21,0.51,3.95,0.64,4.12,0.67,3.3,0.54,training
1971-10-22,0.61,4.17,0.68,3.91,0.64,3.28,0.53,training
1971-10-23,0.56,4.04,0.66,3.81,0.62,3.25,0.53,training
1971-10-24,0.55,3.93,0.64,3.63,0.59,3.2,0.52,training
1971-10-25,0.49,3.8,0.62,3.6,0.59,3.15,0.51,training
1971-10-26,0.41,3.8,0.62,3.53,0.57,3.09,0.5,training
1971-10-27,0.35,3.85,0.63,3.47,0.56,3.04,0.49,training
1971-10-28,0.36,3.82,0.62,3.46,0.56,2.98,0.49,training
1971-10-29,0.4,4.08,0.66,3.46,0.56,2.93,0.48,training
1971-10-30,0.37,3.66,0.6,3.44,0.56,2.88,0.47,training
1971-10-31,0.39,3.84,0.63,3.39,0.55,2.82,0.46,training
1971-11-01,0.28,3.61,0.59,3.36,0.55,2.77,0.45,training
1971-11-02,0.28,3.67,0.6,3.38,0.55,2.72,0.44,training
1971-11-03,0.28,3.87,0.63,3.43,0.56,2.76,0.45,training
1971-11-04,0.27,4.05,0.66,3.68,0.6,2.76,0.45,training
1971-11-05,0.28,4.13,0.67,3.51,0.57,2.74,0.45,training
1971-11-06,0.26,3.95,0.64,3.44,0.56,2.71,0.44,training
1971-11-07,0.24,4.35,0.71,3.43,0.56,2.71,0.44,training
1971-11-08,0.22,3.84,0.63,3.53,0.57,2.73,0.44,training
1971-11-09,0.21,4.16,0.68,3.61,0.59,2.73,0.44,training
1971-11-10,0.18,4.05,0.66,3.5,0.57,2.71,0.44,training
1971-11-11,0.15,4.13,0.67,3.37,0.55,2.68,0.44,training
1971-11-12,0.18,4.07,0.66,3.34,0.54,2.64,0.43,training
1971-11-13,0.2,3.95,0.64,3.4,0.55,2.63,0.43,training
1971-11-14,0.23,4.09,0.67,3.56,0.58,2.61,0.43,training
1971-11-15,0.26,4.3,0.7,3.6,0.59,2.6,0.42,training
1971-11-16,0.25,4.16,0.68,3.85,0.63,3.47,0.56,training
1971-11-17,0.2,5.32,0.87,4.78,0.78,4.94,0.8,training
1971-11-18,0.2,6.73,1.1,5.82,0.95,5.44,0.89,training
1971-11-19,0.15,7.52,1.22,5.47,0.89,4.79,0.78,training
1971-11-20,0.16,5.33,0.87,4.63,0.75,4.1,0.67,training
1971-11-21,0.18,5.02,0.82,4.27,0.69,5.08,0.83,training
1971-11-22,0.19,5.26,0.86,5.62,0.91,5.68,0.92,training
1971-11-23,0.19,5.67,0.92,6.4,1.04,5.27,0.86,training
1971-11-24,0.17,5.52,0.9,5.26,0.86,4.6,0.75,training
1971-11-25,0.21,5.28,0.86,4.77,0.78,4.2,0.68,training
1971-11-26,0.27,5.77,0.94,5.29,0.86,3.97,0.65,training
1971-11-27,0.27,7.34,1.19,5.49,0.89,3.83,0.62,training
1971-11-28,0.24,6.31,1.03,5.2,0.85,3.72,0.61,training
1971-11-29,0.23,5.44,0.89,4.67,0.76,3.65,0.59,training
1971-11-30,0.26,5.08,0.83,4.5,0.73,3.59,0.58,training
1971-12-01,0.22,4.85,0.79,4.42,0.72,3.53,0.57,training
1971-12-02,0.22,4.78,0.78,4.27,0.69,3.47,0.57,training
1971-12-03,0.22,4.65,0.76,4.14,0.67,3.41,0.56,training
1971-12-04,0.23,4.43,0.72,4.02,0.65,3.37,0.55,training
1971-12-05,0.28,4.58,0.75,4.16,0.68,3.33,0.54,training
1971-12-06,0.28,4.5,0.73,4.23,0.69,3.3,0.54,training
1971-12-07,0.28,4.43,0.72,4.17,0.68,3.26,0.53,training
1971-12-08,0.21,4.5,0.73,4.07,0.66,3.22,0.52,training
1971-12-09,0.25,4.57,0.74,4.14,0.67,4.19,0.68,training
1971-12-10,0.32,5.87,0.96,5.61,0.91,4.43,0.72,training
1971-12-11,0.33,5.87,0.96,6.02,0.98,5.06,0.82,training
1971-12-12,0.31,7.26,1.18,6.81,1.11,6.27,1.02,training
1971-12-13,0.32,9.48,1.54,7.75,1.26,6.42,1.04,training
1971-12-14,0.3,8.1,1.32,7.04,1.15,5.58,0.91,training
1971-12-15,0.34,6.57,1.07,5.79,0.94,4.87,0.79,training
1971-12-16,0.37,5.79,0.94,5.19,0.84,4.44,0.72,training
1971-12-17,0.32,5.29,0.86,5.0,0.81,4.17,0.68,training
1971-12-18,0.29,5.37,0.87,4.68,0.76,4.0,0.65,training
1971-12-19,0.33,5.06,0.82,4.7,0.76,4.15,0.68,training
1971-12-20,0.37,5.69,0.93,5.28,0.86,4.14,0.67,training
1971-12-21,0.44,5.94,0.97,5.75,0.94,4.12,0.67,training
1971-12-22,0.38,6.01,0.98,5.81,0.95,5.04,0.82,training
1971-12-23,0.33,7.31,1.19,6.81,1.11,5.62,0.92,training
1971-12-24,0.38,8.98,1.46,7.18,1.17,5.19,0.85,training
1971-12-25,0.39,6.93,1.13,6.3,1.03,4.84,0.79,training
1971-12-26,0.32,6.02,0.98,5.51,0.9,4.6,0.75,training
1971-12-27,0.39,5.28,0.86,5.19,0.84,4.66,0.76,training
1971-12-28,0.31,5.77,0.94,5.66,0.92,4.57,0.74,training
1971-12-29,0.3,5.77,0.94,5.44,0.89,4.49,0.73,training
1971-12-30,0.33,5.21,0.85,5.16,0.84,4.48,0.73,training
1971-12-31,0.35,5.13,0.84,5.11,0.83,4.44,0.72,training
1972-01-01,0.34,5.21,0.85,4.98,0.81,4.39,0.71,training
1972-01-02,0.32,5.06,0.82,4.77,0.78,4.32,0.7,training
1972-01-03,0.34,4.9,0.8,4.63,0.75,4.26,0.69,training
1972-01-04,0.37,4.61,0.75,4.6,0.75,4.21,0.68,training
1972-01-05,0.35,4.68,0.76,4.61,0.75,4.15,0.68,training
1972-01-06,0.33,4.54,0.74,4.51,0.73,4.09,0.67,training
1972-01-07,0.33,4.39,0.71,4.37,0.71,4.02,0.65,training
1972-01-08,0.35,4.33,0.7,4.24,0.69,3.95,0.64,training
1972-01-09,0.37,4.27,0.7,4.17,0.68,3.88,0.63,training
1972-01-10,0.35,4.19,0.68,4.14,0.67,3.81,0.62,training
1972-01-11,0.38,4.05,0.66,4.09,0.67,3.74,0.61,training
1972-01-12,0.34,4.05,0.66,4.07,0.66,3.67,0.6,training
1972-01-13,0.32,4.05,0.66,4.03,0.66,3.6,0.59,training
1972-01-14,0.25,4.05,0.66,3.99,0.65,3.54,0.58,training
1972-01-15,0.28,3.84,0.63,3.92,0.64,3.47,0.57,training
1972-01-16,0.16,3.77,0.61,3.87,0.63,3.41,0.56,training
1972-01-17,0.15,4.6,0.75,3.8,0.62,3.35,0.55,training
1972-01-18,0.1,6.19,1.01,3.77,0.61,3.29,0.54,training
1972-01-19,0.45,5.06,0.82,3.8,0.62,3.24,0.53,training
1972-01-20,0.49,3.9,0.63,3.93,0.64,3.2,0.52,training
1972-01-21,0.49,3.88,0.63,4.18,0.68,3.16,0.51,training
1972-01-22,0.46,3.82,0.62,4.06,0.66,3.12,0.51,training
1972-01-23,0.45,3.76,0.61,3.96,0.64,3.06,0.5,training
1972-01-24,0.44,3.82,0.62,3.92,0.64,3.01,0.49,training
1972-01-25,0.5,3.94,0.64,3.89,0.63,2.97,0.48,training
1972-01-26,0.51,3.87,0.63,3.96,0.64,2.98,0.49,training
1972-01-27,0.47,3.94,0.64,4.09,0.67,2.97,0.48,training
1972-01-28,0.45,3.87,0.63,3.99,0.65,2.94,0.48,training
1972-01-29,0.34,3.93,0.64,3.88,0.63,2.9,0.47,training
1972-01-30,0.2,3.86,0.63,3.8,0.62,2.85,0.46,training
1972-01-31,0.22,3.66,0.6,3.78,0.62,2.8,0.46,training
1972-02-01,0.34,3.47,0.56,3.82,0.62,2.75,0.45,training
1972-02-02,0.69,3.64,0.59,3.8,0.62,2.71,0.44,training
1972-02-03,0.8,3.58,0.58,3.92,0.64,2.68,0.44,training
1972-02-04,0.71,3.64,0.59,4.02,0.65,2.65,0.43,training
1972-02-05,0.73,3.71,0.6,3.87,0.63,2.62,0.43,training
1972-02-06,0.84,3.76,0.61,3.95,0.64,2.58,0.42,training
1972-02-07,1.1,3.83,0.62,4.04,0.66,2.56,0.42,training
1972-02-08,0.96,3.96,0.64,4.37,0.71,2.52,0.41,training
1972-02-09,0.92,3.96,0.64,4.34,0.71,2.49,0.41,training
1972-02-10,0.92,4.02,0.65,4.3,0.7,2.46,0.4,training
1972-02-11,0.97,4.08,0.66,4.29,0.7,2.47,0.4,training
1972-02-12,1.05,4.22,0.69,4.52,0.74,2.47,0.4,training
1972-02-13,0.94,4.29,0.7,4.53,0.74,2.45,0.4,training
1972-02-14,0.96,4.21,0.69,4.42,0.72,2.43,0.4,training
1972-02-15,0.95,4.14,0.67,4.35,0.71,2.4,0.39,training
1972-02-16,1.04,4.21,0.69,4.27,0.7,2.37,0.39,training
1972-02-17,0.98,4.21,0.69,4.22,0.69,2.33,0.38,training
1972-02-18,0.91,4.14,0.67,4.16,0.68,2.29,0.37,training
1972-02-19,0.93,4.07,0.66,4.07,0.66,2.25,0.37,training
1972-02-20,1.0,4.07,0.66,4.05,0.66,2.25,0.37,training
1972-02-21,1.17,4.21,0.69,4.25,0.69,2.26,0.37,training
1972-02-22,1.18,4.21,0.69,4.43,0.72,2.25,0.37,training
1972-02-23,1.1,4.14,0.67,4.35,0.71,2.23,0.36,training
1972-02-24,1.12,4.14,0.67,4.22,0.69,2.2,0.36,training
1972-02-25,1.16,4.07,0.66,4.15,0.68,2.18,0.36,training
1972-02-26,1.13,4.0,0.65,4.21,0.69,2.2,0.36,training
1972-02-27,1.11,4.07,0.66,4.35,0.71,2.2,0.36,training
1972-02-28,1.09,4.21,0.69,4.27,0.7,2.18,0.36,training
1972-02-29,1.08,4.07,0.66,4.15,0.68,2.16,0.35,training
1972-03-01,1.65,3.93,0.64,4.08,0.66,2.13,0.35,training
1972-03-02,1.76,3.93,0.64,4.06,0.66,2.09,0.34,training
1972-03-03,1.74,3.86,0.63,4.06,0.66,2.06,0.34,training
1972-03-04,1.97,3.86,0.63,4.2,0.68,2.47,0.4,training
1972-03-05,2.0,4.35,0.71,4.85,0.79,2.42,0.39,training
1972-03-06,1.94,4.28,0.7,4.75,0.77,2.34,0.38,training
1972-03-07,2.24,4.14,0.67,4.56,0.74,2.28,0.37,training
1972-03-08,2.03,4.0,0.65,4.39,0.71,2.23,0.36,training
1972-03-09,1.94,4.0,0.65,4.23,0.69,2.18,0.36,training
1972-03-10,1.82,4.0,0.65,4.14,0.67,2.14,0.35,training
1972-03-11,1.66,3.66,0.6,4.06,0.66,2.1,0.34,training
1972-03-12,1.58,3.66,0.6,3.95,0.64,2.06,0.34,training
1972-03-13,1.83,3.47,0.56,3.88,0.63,2.03,0.33,training
1972-03-14,2.46,3.27,0.53,3.89,0.63,1.99,0.32,training
1972-03-15,2.61,3.47,0.56,4.0,0.65,1.95,0.32,training
1972-03-16,2.7,3.59,0.58,4.07,0.66,1.92,0.31,training
1972-03-17,2.95,3.59,0.58,4.01,0.65,1.88,0.31,training
1972-03-18,2.84,3.45,0.56,3.97,0.65,1.85,0.3,training
1972-03-19,2.8,3.38,0.55,3.91,0.64,1.82,0.3,training
1972-03-20,2.63,3.56,0.58,3.89,0.63,1.78,0.29,training
1972-03-21,2.55,3.56,0.58,3.86,0.63,1.75,0.28,training
1972-03-22,2.57,3.6,0.59,3.83,0.62,1.72,0.28,training
1972-03-23,2.45,3.6,0.59,3.75,0.61,1.69,0.27,training
1972-03-24,2.3,3.65,0.59,3.71,0.6,1.66,0.27,training
1972-03-25,2.69,3.69,0.6,3.62,0.59,1.63,0.26,training
1972-03-26,2.8,3.55,0.58,3.68,0.6,1.68,0.27,training
1972-03-27,2.31,4.08,0.66,4.18,0.68,2.29,0.37,training
1972-03-28,2.16,4.68,0.76,4.79,0.78,2.83,0.46,training
1972-03-29,2.15,5.06,0.82,4.94,0.8,2.86,0.47,training
1972-03-30,2.72,4.86,0.79,4.87,0.79,3.02,0.49,training
1972-03-31,2.75,5.21,0.85,5.49,0.89,4.0,0.65,training
1972-04-01,2.32,6.62,1.08,6.8,1.11,3.96,0.64,training
1972-04-02,2.75,6.53,1.06,6.37,1.04,4.48,0.73,training
1972-04-03,2.68,6.79,1.11,7.2,1.17,4.14,0.67,training
1972-04-04,2.89,6.86,1.12,6.46,1.05,3.74,0.61,training
1972-04-05,2.71,6.11,0.99,5.91,0.96,3.51,0.57,training
1972-04-06,2.55,5.92,0.96,5.58,0.91,3.44,0.56,training
1972-04-07,2.91,6.49,1.06,5.78,0.94,3.93,0.64,training
1972-04-08,2.81,7.98,1.3,6.82,1.11,3.85,0.63,training
1972-04-09,2.76,6.58,1.07,6.25,1.02,3.75,0.61,training
1972-04-10,2.89,5.48,0.89,5.67,0.92,4.22,0.69,training
1972-04-11,2.54,6.3,1.03,6.02,0.98,4.1,0.67,training
1972-04-12,2.7,6.67,1.09,5.79,0.94,4.0,0.65,training
1972-04-13,2.76,5.65,0.92,5.47,0.89,3.92,0.64,training
1972-04-14,2.91,5.15,0.84,5.1,0.83,3.87,0.63,training
1972-04-15,2.68,5.07,0.83,5.26,0.86,3.92,0.64,training
1972-04-16,2.65,5.5,0.9,5.52,0.9,3.91,0.64,training
1972-04-17,2.61,5.33,0.87,5.12,0.83,3.88,0.63,training
1972-04-18,2.47,4.98,0.81,4.79,0.78,3.89,0.63,training
1972-04-19,2.49,5.15,0.84,5.05,0.82,4.24,0.69,training
1972-04-20,2.53,6.14,1.0,5.8,0.94,4.18,0.68,training
1972-04-21,2.79,5.77,0.94,5.42,0.88,4.09,0.67,training
1972-04-22,2.83,5.23,0.85,5.01,0.81,4.01,0.65,training
1972-04-23,2.74,5.33,0.87,4.72,0.77,3.93,0.64,training
1972-04-24,2.4,4.67,0.76,4.53,0.74,3.86,0.63,training
1972-04-25,2.47,4.51,0.73,4.34,0.71,3.8,0.62,training
1972-04-26,2.72,4.28,0.7,4.23,0.69,3.75,0.61,training
1972-04-27,2.55,4.28,0.7,4.23,0.69,3.7,0.6,training
1972-04-28,2.52,4.36,0.71,4.17,0.68,3.66,0.6,training
1972-04-29,2.95,4.2,0.68,4.08,0.66,3.62,0.59,training
1972-04-30,3.6,4.15,0.68,3.99,0.65,3.57,0.58,training
1972-05-01,4.1,4.09,0.67,4.02,0.65,3.52,0.57,training
1972-05-02,4.27,4.01,0.65,3.95,0.64,3.46,0.56,training
1972-05-03,4.19,4.01,0.65,3.86,0.63,3.4,0.55,training
1972-05-04,3.61,3.81,0.62,3.77,0.61,3.34,0.54,training
1972-05-05,3.82,3.73,0.61,3.69,0.6,3.28,0.53,training
1972-05-06,3.9,3.87,0.63,3.64,0.59,3.22,0.52,training
1972-05-07,3.85,3.87,0.63,3.75,0.61,4.23,0.69,training
1972-05-08,3.98,7.0,1.14,4.84,0.79,4.43,0.72,training
1972-05-09,3.93,5.12,0.83,4.88,0.79,4.49,0.73,training
1972-05-10,3.54,5.21,0.85,4.88,0.79,4.17,0.68,training
1972-05-11,3.31,4.81,0.78,4.51,0.73,3.94,0.64,training
1972-05-12,3.45,4.31,0.7,4.09,0.67,3.78,0.62,training
1972-05-13,2.92,4.16,0.68,4.08,0.66,3.92,0.64,training
1972-05-14,3.0,4.7,0.77,4.71,0.77,4.09,0.67,training
1972-05-15,3.12,5.2,0.85,4.87,0.79,4.01,0.65,training
1972-05-16,3.2,4.57,0.74,4.55,0.74,4.77,0.78,training
1972-05-17,3.09,5.4,0.88,5.3,0.86,4.55,0.74,training
1972-05-18,3.29,5.15,0.84,4.94,0.8,4.33,0.7,training
1972-05-19,3.69,4.39,0.71,4.43,0.72,4.16,0.68,training
1972-05-20,3.64,4.05,0.66,4.11,0.67,4.04,0.66,training
1972-05-21,3.54,3.77,0.61,4.02,0.65,3.95,0.64,training
1972-05-22,4.0,3.72,0.61,3.9,0.63,3.86,0.63,training
1972-05-23,4.34,3.81,0.62,3.75,0.61,3.87,0.63,training
1972-05-24,3.93,3.95,0.64,4.05,0.66,3.92,0.64,training
1972-05-25,3.68,4.24,0.69,4.32,0.7,3.96,0.64,training
1972-05-26,3.76,4.24,0.69,4.03,0.66,3.96,0.64,training
1972-05-27,3.27,3.98,0.65,3.94,0.64,4.02,0.65,training
1972-05-28,3.43,4.06,0.66,4.25,0.69,4.07,0.66,training
1972-05-29,3.56,4.49,0.73,4.35,0.71,4.12,0.67,training
1972-05-30,3.37,4.28,0.7,4.35,0.71,4.18,0.68,training
1972-05-31,3.26,4.28,0.7,4.43,0.72,4.25,0.69,training
1972-06-01,3.29,4.74,0.77,4.74,0.77,4.58,0.75,training
1972-06-02,3.57,5.37,0.87,5.09,0.83,4.55,0.74,training
1972-06-03,4.1,4.75,0.77,4.6,0.75,4.48,0.73,training
1972-06-04,4.59,4.25,0.69,4.25,0.69,4.41,0.72,training
1972-06-05,4.61,4.19,0.68,4.0,0.65,4.41,0.72,training
1972-06-06,4.03,4.05,0.66,4.34,0.71,5.23,0.85,training
1972-06-07,3.87,4.92,0.8,6.05,0.99,7.04,1.15,training
1972-06-08,3.46,7.37,1.2,8.23,1.34,7.82,1.27,training
1972-06-09,3.74,8.98,1.46,8.24,1.34,7.43,1.21,training
1972-06-10,3.62,6.31,1.03,6.47,1.05,7.17,1.17,training
1972-06-11,3.8,5.62,0.91,6.21,1.01,7.31,1.19,training
1972-06-12,3.37,6.22,1.01,6.79,1.11,7.08,1.15,training
1972-06-13,3.59,7.94,1.29,6.87,1.12,6.34,1.03,training
1972-06-14,3.65,5.69,0.93,5.7,0.93,5.87,0.96,training
1972-06-15,3.49,4.93,0.8,5.07,0.83,5.66,0.92,training
1972-06-16,3.42,5.38,0.88,5.45,0.89,5.52,0.9,training
1972-06-17,3.62,5.16,0.84,5.24,0.85,5.41,0.88,training
1972-06-18,3.99,4.44,0.72,4.71,0.77,5.32,0.87,training
1972-06-19,3.52,4.23,0.69,4.47,0.73,5.28,0.86,training
1972-06-20,3.45,4.23,0.69,4.48,0.73,5.22,0.85,training
1972-06-21,3.62,4.03,0.66,4.19,0.68,5.21,0.85,training
1972-06-22,3.24,4.23,0.69,4.64,0.76,6.2,1.01,training
1972-06-23,3.05,5.77,0.94,6.21,1.01,6.78,1.1,training
1972-06-24,3.35,6.61,1.08,6.27,1.02,6.31,1.03,training
1972-06-25,3.59,5.43,0.88,5.27,0.86,5.92,0.96,training
1972-06-26,3.88,4.61,0.75,4.46,0.73,5.65,0.92,training
1972-06-27,4.03,4.2,0.68,4.06,0.66,5.47,0.89,training
1972-06-28,3.67,3.88,0.63,3.9,0.63,5.32,0.87,training
1972-06-29,3.3,3.88,0.63,3.79,0.62,5.21,0.85,training
1972-06-30,3.05,3.81,0.62,4.1,0.67,6.75,1.1,training
1972-07-01,3.02,5.48,0.89,5.81,0.95,6.95,1.13,training
1972-07-02,3.24,5.84,0.95,5.46,0.89,6.48,1.05,training
1972-07-03,3.13,4.84,0.79,4.81,0.78,6.01,0.98,training
1972-07-04,3.35,4.91,0.8,4.4,0.72,5.69,0.93,training
1972-07-05,3.81,4.91,0.8,4.1,0.67,5.47,0.89,training
1972-07-06,3.84,4.48,0.73,3.85,0.63,5.32,0.87,training
1972-07-07,3.39,4.09,0.67,3.8,0.62,5.21,0.85,training
1972-07-08,3.26,4.03,0.66,3.82,0.62,5.21,0.85,training
1972-07-09,3.68,4.35,0.71,4.45,0.72,5.97,0.97,training
1972-07-10,3.03,6.41,1.04,5.61,0.91,5.86,0.95,training
1972-07-11,3.06,5.93,0.97,5.12,0.83,5.64,0.92,training
1972-07-12,3.04,5.2,0.85,4.38,0.71,5.47,0.89,training
1972-07-13,3.01,4.74,0.77,3.88,0.63,5.32,0.87,training
1972-07-14,3.06,4.33,0.7,3.69,0.6,5.21,0.85,training
1972-07-15,3.45,4.39,0.71,3.59,0.58,5.1,0.83,training
1972-07-16,3.41,4.14,0.67,3.49,0.57,5.0,0.81,training
1972-07-17,3.64,4.27,0.7,3.4,0.55,4.91,0.8,training
1972-07-18,3.68,4.01,0.65,3.36,0.55,4.82,0.78,training
1972-07-19,3.75,4.39,0.71,3.31,0.54,4.73,0.77,training
1972-07-20,3.57,4.21,0.69,3.22,0.52,4.65,0.76,training
1972-07-21,3.65,4.21,0.69,3.14,0.51,4.57,0.74,training
1972-07-22,3.61,4.01,0.65,3.14,0.51,4.5,0.73,training
1972-07-23,3.12,4.07,0.66,3.23,0.53,4.56,0.74,training
1972-07-24,3.15,4.67,0.76,3.95,0.64,5.14,0.84,training
1972-07-25,2.94,5.46,0.89,4.4,0.72,5.01,0.82,training
1972-07-26,2.65,5.55,0.9,3.84,0.63,4.87,0.79,training
1972-07-27,2.63,4.24,0.69,3.58,0.58,4.74,0.77,training
1972-07-28,2.74,3.53,0.57,3.44,0.56,4.64,0.75,training
1972-07-29,2.76,3.2,0.52,3.46,0.56,4.56,0.74,training
1972-07-30,2.71,3.47,0.56,3.47,0.56,4.5,0.73,training
1972-07-31,2.64,3.47,0.56,3.45,0.56,4.46,0.73,training
1972-08-01,2.55,3.53,0.57,3.39,0.55,4.41,0.72,training
1972-08-02,2.5,3.58,0.58,3.4,0.55,4.36,0.71,training
1972-08-03,2.35,3.41,0.56,3.3,0.54,4.33,0.7,training
1972-08-04,2.41,3.64,0.59,3.4,0.55,4.28,0.7,training
1972-08-05,2.43,3.51,0.57,3.29,0.54,4.22,0.69,training
1972-08-06,2.6,3.51,0.57,3.19,0.52,4.15,0.68,training
1972-08-07,2.82,3.27,0.53,3.1,0.51,4.08,0.66,training
1972-08-08,2.78,3.44,0.56,3.11,0.51,4.26,0.69,training
1972-08-09,2.41,3.71,0.6,3.52,0.57,4.22,0.69,training
1972-08-10,2.44,3.71,0.6,3.26,0.53,4.15,0.68,training
1972-08-11,2.12,3.63,0.59,3.23,0.53,4.09,0.67,training
1972-08-12,2.21,3.55,0.58,3.2,0.52,4.02,0.65,training
1972-08-13,2.5,3.5,0.57,3.09,0.5,4.04,0.66,training
1972-08-14,2.27,3.82,0.62,3.64,0.59,4.68,0.76,training
1972-08-15,2.14,4.26,0.69,4.16,0.68,4.56,0.74,training
1972-08-16,1.93,4.4,0.72,3.89,0.63,4.47,0.73,training
1972-08-17,2.02,3.97,0.65,4.03,0.66,5.43,0.88,training
1972-08-18,1.7,4.7,0.77,4.94,0.8,5.57,0.91,training
1972-08-19,1.79,5.63,0.92,4.53,0.74,5.19,0.84,training
1972-08-20,1.74,3.99,0.65,3.96,0.64,4.9,0.8,training
1972-08-21,1.79,4.34,0.71,3.65,0.59,4.71,0.77,training
1972-08-22,1.69,4.16,0.68,3.67,0.6,4.63,0.75,training
1972-08-23,1.66,4.41,0.72,3.91,0.64,4.57,0.74,training
1972-08-24,1.69,3.87,0.63,3.69,0.6,4.52,0.74,training
1972-08-25,1.66,3.78,0.62,3.64,0.59,4.49,0.73,training
1972-08-26,1.62,3.92,0.64,3.62,0.59,4.46,0.73,training
1972-08-27,1.62,3.82,0.62,3.58,0.58,4.4,0.72,training
1972-08-28,1.56,3.43,0.56,3.44,0.56,4.33,0.71,training
1972-08-29,1.58,3.55,0.58,3.35,0.55,4.26,0.69,training
1972-08-30,1.57,3.28,0.53,3.25,0.53,4.19,0.68,training
1972-08-31,1.47,3.28,0.53,3.22,0.52,4.12,0.67,training
1972-09-01,1.33,3.19,0.52,3.22,0.52,4.04,0.66,training
1972-09-02,1.34,3.49,0.57,3.18,0.52,3.97,0.65,training
1972-09-03,1.33,3.23,0.53,3.19,0.52,3.9,0.64,training
1972-09-04,1.24,3.19,0.52,3.21,0.52,3.83,0.62,training
1972-09-05,1.2,3.24,0.53,3.2,0.52,3.76,0.61,training
1972-09-06,1.27,3.21,0.52,3.17,0.52,3.69,0.6,training
1972-09-07,1.34,3.48,0.57,3.15,0.51,3.65,0.59,training
1972-09-08,1.26,3.42,0.56,3.23,0.53,3.61,0.59,training
1972-09-09,1.34,3.57,0.58,3.23,0.53,3.57,0.58,training
1972-09-10,1.07,4.04,0.66,3.37,0.55,4.65,0.76,training
1972-09-11,1.0,5.46,0.89,4.13,0.67,4.51,0.73,training
1972-09-12,1.02,4.4,0.72,3.75,0.61,4.19,0.68,training
1972-09-13,0.98,3.51,0.57,3.56,0.58,4.03,0.66,training
1972-09-14,0.96,2.84,0.46,3.57,0.58,3.92,0.64,training
1972-09-15,0.9,2.6,0.42,3.56,0.58,3.83,0.62,training
1972-09-16,0.77,2.92,0.48,3.57,0.58,4.42,0.72,training
1972-09-17,0.82,3.08,0.5,4.0,0.65,4.27,0.7,training
1972-09-18,0.83,3.02,0.49,3.93,0.64,4.17,0.68,training
1972-09-19,0.81,3.02,0.49,3.88,0.63,4.08,0.66,training
1972-09-20,0.79,2.83,0.46,3.65,0.59,4.0,0.65,training
1972-09-21,0.79,2.76,0.45,3.61,0.59,3.92,0.64,training
1972-09-22,0.87,2.71,0.44,3.5,0.57,3.88,0.63,training
1972-09-23,0.78,2.67,0.43,3.61,0.59,3.84,0.62,training
1972-09-24,0.75,2.62,0.43,3.49,0.57,3.79,0.62,training
1972-09-25,0.72,2.69,0.44,3.42,0.56,3.73,0.61,training
1972-09-26,0.77,2.69,0.44,3.35,0.55,3.72,0.61,training
1972-09-27,0.76,2.6,0.42,3.5,0.57,3.7,0.6,training
1972-09-28,0.71,2.65,0.43,3.42,0.56,3.66,0.59,training
1972-09-29,0.69,2.59,0.42,3.38,0.55,3.6,0.59,training
1972-09-30,0.67,2.72,0.44,3.32,0.54,3.54,0.58,training
1972-10-01,0.65,2.59,0.42,3.36,0.55,3.48,0.57,training
1972-10-02,0.62,2.77,0.45,3.27,0.53,3.42,0.56,training
1972-10-03,0.58,2.62,0.43,3.29,0.54,3.36,0.55,training
1972-10-04,0.57,2.71,0.44,3.27,0.53,3.3,0.54,training
1972-10-05,0.56,2.49,0.41,3.29,0.54,3.24,0.53,training
1972-10-06,0.68,2.69,0.44,3.33,0.54,3.18,0.52,training
1972-10-07,0.7,2.66,0.43,3.3,0.54,3.12,0.51,training
1972-10-08,0.66,2.78,0.45,3.31,0.54,3.07,0.5,training
1972-10-09,0.61,2.9,0.47,3.25,0.53,3.01,0.49,training
1972-10-10,0.64,2.8,0.46,3.26,0.53,2.96,0.48,training
1972-10-11,0.57,3.02,0.49,3.27,0.53,2.9,0.47,training
1972-10-12,0.5,2.99,0.49,3.2,0.52,2.85,0.46,training
1972-10-13,0.52,3.11,0.51,3.17,0.52,2.8,0.46,training
1972-10-14,0.54,3.18,0.52,3.19,0.52,2.75,0.45,training
1972-10-15,0.55,3.09,0.5,3.2,0.52,2.7,0.44,training
1972-10-16,0.58,3.26,0.53,3.24,0.53,2.65,0.43,training
1972-10-17,0.53,3.21,0.52,3.23,0.53,2.6,0.42,training
1972-10-18,0.43,3.33,0.54,3.21,0.52,2.55,0.42,training
1972-10-19,0.45,3.4,0.55,3.2,0.52,2.52,0.41,training
1972-10-20,0.4,3.47,0.56,3.27,0.53,2.53,0.41,training
1972-10-21,0.39,3.77,0.61,3.46,0.56,2.68,0.44,training
1972-10-22,0.45,4.03,0.66,3.87,0.63,3.01,0.49,training
1972-10-23,0.54,4.56,0.74,4.35,0.71,3.01,0.49,training
1972-10-24,0.49,4.24,0.69,4.12,0.67,2.97,0.48,training
1972-10-25,0.48,3.98,0.65,3.79,0.62,2.92,0.48,training
1972-10-26,0.49,4.06,0.66,3.61,0.59,2.87,0.47,training
1972-10-27,0.55,4.01,0.65,3.55,0.58,2.83,0.46,training
1972-10-28,0.54,4.02,0.65,3.58,0.58,2.79,0.45,training
1972-10-29,0.45,4.28,0.7,3.55,0.58,2.76,0.45,training
